['Time', 'Result', 'Bet', 'Lose Streak', 'Martingale Base', 'Martingale Growth', 'Martingale', type, prob, strategy, moeda, caixa, profit, min_profit]
[datetime.datetime(2022, 11, 21, 6, 49, 5, 765325), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.73487693, 'Stop Loss', 'EURUSD', 18030.79, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 50, 5, 903271), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.7288636, 'Stop Loss', 'EURUSD', 18039.95, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 51, 5, 549982), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.742201, 'Stop Loss', 'EURUSD', 18041.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 52, 5, 905040), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.7321114, 'Stop Loss', 'EURUSD', 18039.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 53, 6, 311212), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.6962969, 'Stop Loss', 'EURUSD', 18035.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 54, 5, 531051), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.69260365, 'Stop Loss', 'EURUSD', 18024.65, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 55, 5, 992225), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.6926408, 'Stop Loss', 'EURUSD', 18052.66, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 56, 6, 325566), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.6895309, 'Stop Loss', 'EURUSD', 18054.36, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 57, 5, 509564), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.6599372, 'Stop Loss', 'EURUSD', 18056.06, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 58, 5, 504655), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.5969047, 'Stop Loss', 'EURUSD', 18057.76, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 6, 59, 6, 196822), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.639896, 'Stop Loss', 'EURUSD', 18059.46, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 0, 6, 146462), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.60190153, 'Stop Loss', 'EURUSD', 18061.16, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 1, 6, 252794), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.60609597, 'Stop Loss', 'EURUSD', 18059.16, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 2, 6, 107333), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.6604199, 'Stop Loss', 'EURUSD', 18054.93, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 3, 6, 129712), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.7094786, 'Stop Loss', 'EURUSD', 18064.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 4, 6, 246005), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.744614, 'Stop Loss', 'EURUSD', 18062.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 5, 5, 747415), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.734021, 'Stop Loss', 'EURUSD', 18057.85, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 6, 6, 400786), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.73374265, 'Stop Loss', 'EURUSD', 18067.01, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 7, 6, 181363), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6692351, 'Stop Loss', 'EURUSD', 18068.71, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 8, 5, 912145), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6155737, 'Stop Loss', 'EURUSD', 18066.71, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 9, 5, 944347), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.5983283, 'Stop Loss', 'EURUSD', 18070.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 10, 5, 982125), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Put', 0.5793724, 'Stop Loss', 'EURUSD', 18068.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 11, 5, 912247), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.5756113, 'Stop Loss', 'EURUSD', 18064.08, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 12, 6, 812818), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.59665585, 'Stop Loss', 'EURUSD', 18053.3, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 13, 5, 617822), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.5848232, 'Stop Loss', 'EURUSD', 18081.32, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 14, 5, 351676), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.5677585, 'Stop Loss', 'EURUSD', 18083.02, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 15, 5, 769144), 'win', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.5501108, 'Stop Loss', 'EURUSD', 18084.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 16, 7, 411728), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.5265297, 'Stop Loss', 'EURUSD', 18082.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 17, 6, 465024), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.5242323, 'Stop Loss', 'EURUSD', 18086.32, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 18, 6, 78754), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.52560765, 'Stop Loss', 'EURUSD', 18088.02, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 19, 6, 337652), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.5634903, 'Stop Loss', 'EURUSD', 18089.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 20, 5, 666156), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6026375, 'Stop Loss', 'EURUSD', 18091.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 21, 5, 784116), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.66326964, 'Stop Loss', 'EURUSD', 18093.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 22, 5, 427012), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.67307293, 'Stop Loss', 'EURUSD', 18091.12, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 23, 5, 464912), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.65627974, 'Stop Loss', 'EURUSD', 18086.88, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 24, 6, 176560), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.64545816, 'Stop Loss', 'EURUSD', 18096.04, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 25, 5, 670406), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.62293, 'Stop Loss', 'EURUSD', 18094.04, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 26, 6, 184489), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.63111144, 'Stop Loss', 'EURUSD', 18092.04, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 27, 5, 704243), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.63189906, 'Stop Loss', 'EURUSD', 18095.64, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 28, 6, 51517), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6175843, 'Stop Loss', 'EURUSD', 18093.64, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 29, 6, 347390), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6274295, 'Stop Loss', 'EURUSD', 18097.23, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 30, 5, 919674), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.60974383, 'Stop Loss', 'EURUSD', 18095.23, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 31, 6, 101958), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.5547422, 'Stop Loss', 'EURUSD', 18091, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 32, 6, 122219), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.5406889, 'Stop Loss', 'EURUSD', 18100.16, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 33, 6, 194921), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.5183856, 'Stop Loss', 'EURUSD', 18101.86, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 34, 6, 651935), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.59345883, 'Stop Loss', 'EURUSD', 18103.56, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 35, 5, 423524), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6344927, 'Stop Loss', 'EURUSD', 18105.26, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 36, 6, 88742), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.65449214, 'Stop Loss', 'EURUSD', 18106.96, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 37, 5, 621685), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.66323894, 'Stop Loss', 'EURUSD', 18108.66, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 38, 6, 189031), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6787258, 'Stop Loss', 'EURUSD', 18110.36, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 39, 6, 33786), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.69298977, 'Stop Loss', 'EURUSD', 18108.36, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 40, 5, 982823), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.7006826, 'Stop Loss', 'EURUSD', 18104.13, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 41, 5, 345184), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.70702916, 'Stop Loss', 'EURUSD', 18113.29, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 42, 5, 813029), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.71622103, 'Stop Loss', 'EURUSD', 18114.99, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 43, 6, 185836), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.72140807, 'Stop Loss', 'EURUSD', 18116.69, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 44, 6, 546115), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.70156306, 'Stop Loss', 'EURUSD', 18118.39, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 45, 6, 280459), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6886393, 'Stop Loss', 'EURUSD', 18116.39, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 46, 5, 672506), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.6819796, 'Stop Loss', 'EURUSD', 18119.98, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 47, 6, 614125), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Put', 0.66757315, 'Stop Loss', 'EURUSD', 18117.98, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 48, 6, 72216), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.6428249, 'Stop Loss', 'EURUSD', 18113.75, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 49, 5, 466976), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6173141, 'Stop Loss', 'EURUSD', 18122.91, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 50, 5, 665265), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.62786806, 'Stop Loss', 'EURUSD', 18124.61, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 51, 5, 471715), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6499242, 'Stop Loss', 'EURUSD', 18126.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 52, 5, 476979), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6313805, 'Stop Loss', 'EURUSD', 18124.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 53, 5, 292320), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.57976496, 'Stop Loss', 'EURUSD', 18120.08, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 54, 6, 12962), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.5908027, 'Stop Loss', 'EURUSD', 18109.3, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 55, 5, 624448), 'loose', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.63076204, 'Stop Loss', 'EURUSD', 18076.35, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 57, 5, 365177), 'loose', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Put', 0.54956573, 'Stop Loss', 'EURUSD', 18074.35, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 58, 5, 577194), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.5315484, 'Stop Loss', 'EURUSD', 18077.95, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 7, 59, 5, 498145), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Put', 0.58076775, 'Stop Loss', 'EURUSD', 18075.95, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 0, 5, 909521), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.64816904, 'Stop Loss', 'EURUSD', 18071.71, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 1, 5, 798520), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6810512, 'Stop Loss', 'EURUSD', 18080.87, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 2, 5, 378371), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6651076, 'Stop Loss', 'EURUSD', 18078.87, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 3, 6, 450457), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.64325523, 'Stop Loss', 'EURUSD', 18074.64, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 4, 6, 15484), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6204086, 'Stop Loss', 'EURUSD', 18083.8, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 5, 5, 791201), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.6024083, 'Stop Loss', 'EURUSD', 18081.8, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 6, 6, 194681), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.6120113, 'Stop Loss', 'EURUSD', 18085.39, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 7, 6, 378160), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Put', 0.56263864, 'Stop Loss', 'EURUSD', 18087.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 8, 6, 44898), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Put', 0.6258388, 'Stop Loss', 'EURUSD', 18085.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 9, 6, 402396), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.6183895, 'Stop Loss', 'EURUSD', 18080.86, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 10, 6, 160669), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.5500951, 'Stop Loss', 'EURUSD', 18090.02, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 11, 6, 528075), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.53382856, 'Stop Loss', 'EURUSD', 18091.72, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 12, 5, 416046), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.5222907, 'Stop Loss', 'EURUSD', 18093.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 13, 6, 114879), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.52842855, 'Stop Loss', 'EURUSD', 18091.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 14, 5, 760998), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Put', 0.52042115, 'Stop Loss', 'EURUSD', 18087.19, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 15, 5, 535494), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Put', 0.52237576, 'Stop Loss', 'EURUSD', 18076.41, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 16, 5, 837278), 'win', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.50117403, 'Stop Loss', 'EURUSD', 18104.43, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 17, 5, 579354), 'loose', 2, 0, 2.1165, 1.2023, 3.059454276284999, 'Put', 0.50294787, 'Stop Loss', 'EURUSD', 18102.43, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 18, 5, 940001), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.51190466, 'Stop Loss', 'EURUSD', 18098.2, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 19, 5, 434300), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.53624815, 'Stop Loss', 'EURUSD', 18087.42, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 20, 5, 874272), 'loose', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.528455, 'Stop Loss', 'EURUSD', 18054.47, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 23, 5, 688061), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.67596895, 'Stop Loss', 'EURUSD', 18056.17, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 24, 5, 911228), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.6981271, 'Stop Loss', 'EURUSD', 18057.87, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 25, 6, 162424), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.67797863, 'Stop Loss', 'EURUSD', 18059.57, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 26, 7, 125784), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.65124786, 'Stop Loss', 'EURUSD', 18061.27, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 27, 5, 831301), 'loose', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.65491915, 'Stop Loss', 'EURUSD', 18059.27, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 28, 5, 952243), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.6721654, 'Stop Loss', 'EURUSD', 18055.04, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 29, 5, 556421), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6980575, 'Stop Loss', 'EURUSD', 18064.19, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 30, 6, 970314), 'loose', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.72551763, 'Stop Loss', 'EURUSD', 18062.19, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 31, 5, 566622), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.7123794, 'Stop Loss', 'EURUSD', 18065.79, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 32, 6, 420639), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.706115, 'Stop Loss', 'EURUSD', 18067.49, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 33, 6, 149553), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.68103665, 'Stop Loss', 'EURUSD', 18065.49, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 34, 5, 908286), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.683402, 'Stop Loss', 'EURUSD', 18069.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 35, 6, 304648), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.68674046, 'Stop Loss', 'EURUSD', 18070.79, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 36, 5, 348414), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6843947, 'Stop Loss', 'EURUSD', 18072.49, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 37, 6, 205498), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.6897946, 'Stop Loss', 'EURUSD', 18070.49, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 38, 5, 930819), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.7135624, 'Stop Loss', 'EURUSD', 18074.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 39, 5, 274526), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.7140537, 'Stop Loss', 'EURUSD', 18072.09, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 40, 5, 921915), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.74302036, 'Stop Loss', 'EURUSD', 18075.68, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 41, 5, 531611), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.78183776, 'Stop Loss', 'EURUSD', 18073.68, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 42, 6, 320223), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.8006596, 'Stop Loss', 'EURUSD', 18077.28, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 43, 5, 721645), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.78473496, 'Stop Loss', 'EURUSD', 18075.28, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 44, 5, 592284), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.79102826, 'Stop Loss', 'EURUSD', 18078.88, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 45, 6, 178586), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.79105175, 'Stop Loss', 'EURUSD', 18080.58, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 46, 5, 823525), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.78376156, 'Stop Loss', 'EURUSD', 18082.28, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 47, 6, 358553), 'win', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.758775, 'Stop Loss', 'EURUSD', 18083.98, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 48, 6, 42709), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.7628526, 'Stop Loss', 'EURUSD', 18081.98, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 49, 5, 557457), 'win', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.76848626, 'Stop Loss', 'EURUSD', 18085.57, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 50, 6, 642280), 'loose', 2, 0, 2.1165, 1.2023, 2.1165, 'Call', 0.7859679, 'Stop Loss', 'EURUSD', 18083.57, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 51, 6, 103444), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.8021902, 'Stop Loss', 'EURUSD', 18079.34, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 52, 6, 161178), 'loose', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.81291187, 'Stop Loss', 'EURUSD', 18068.57, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 53, 5, 411498), 'loose', 32.95515475664674, 3, 2.1165, 1.2023, 3.059454276284999, 'Call', 0.8011384, 'Stop Loss', 'EURUSD', 18035.61, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 56, 6, 73692), 'win', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.6841724, 'Stop Loss', 'EURUSD', 18037.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 57, 5, 368228), 'loose', 2, 0, 2.1165, 1.2023, 3.6783818763774545, 'Call', 0.6999515, 'Stop Loss', 'EURUSD', 18035.31, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 58, 6, 137806), 'loose', 4.233, 1, 2.1165, 1.2023, 2.1165, 'Call', 0.7020261, 'Stop Loss', 'EURUSD', 18031.08, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 8, 59, 6, 364612), 'win', 10.771579432349997, 2, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.69729733, 'Stop Loss', 'EURUSD', 18040.24, 0.85, 0.82]
[datetime.datetime(2022, 11, 21, 9, 0, 5, 632025), 'win', 2, 0, 2.1165, 1.2023, 2.5446679499999996, 'Call', 0.6826806, 'Stop Loss', 'EURUSD', 18041.94, 0.85, 0.82]
